,TEMP_MAX,TEMP_MIN,PRECIP
2007-02-09,2.90,-1.05,0.00
2007-02-10,3.35,-1.30,0.00
2007-02-11,1.44,-2.26,4.81
2007-02-12,4.90,-0.75,1.21
2007-02-13,3.90,-1.15,0.00
2007-02-14,1.04,-1.36,0.53
2007-02-15,5.65,-0.60,0.00
2007-02-16,9.90,0.50,0.00
2007-02-17,7.80,-1.36,0.40
2007-02-18,6.84,-1.36,0.00
2007-02-19,2.79,-3.11,3.08
2007-02-20,6.84,-2.66,0.00
2007-02-21,4.26,-11.08,0.00
2007-02-22,0.14,-2.26,1.07
2007-02-23,2.90,-9.66,0.00
2007-02-24,0.20,-7.91,0.00
2007-02-25,4.57,-3.23,2.93
2007-02-26,2.01,-2.70,5.96
2007-02-27,2.57,-9.69,0.63
2007-02-28,4.15,-5.50,0.53
2007-03-01,2.35,-9.50,0.00
2007-03-02,0.85,-11.25,0.80
2007-03-03,1.44,-2.56,0.00
2007-03-04,4.35,-0.45,0.00
2007-03-05,5.80,0.55,3.30
2007-03-06,9.50,-0.06,0.00
2007-03-07,10.45,-2.75,4.76
2007-03-08,7.75,-2.75,1.08
2007-03-09,12.40,0.94,0.00
2007-03-10,8.90,-1.96,0.00
2007-03-11,9.74,4.44,1.87
2007-03-12,13.60,2.24,0.00
2007-03-13,8.70,-4.21,0.00
2007-03-14,5.90,-3.91,0.00
2007-03-15,6.70,-7.66,1.60
2007-03-16,6.75,-1.65,2.04
2007-03-17,9.14,4.14,1.34
2007-03-18,11.44,1.24,0.00
2007-03-19,11.00,-0.30,0.00
2007-03-20,9.74,1.64,0.53
2007-03-21,7.55,-5.65,0.00
2007-03-22,6.74,2.74,2.40
2007-03-23,9.14,-1.36,0.53
2007-03-24,10.30,5.20,5.91
2007-03-25,12.44,1.74,0.00
2007-03-26,10.04,-4.86,0.00
2007-03-27,12.65,-1.60,0.00
2007-03-28,11.95,-4.96,0.00
2007-03-29,14.60,-1.90,0.00
2007-03-30,16.75,1.45,0.00
2007-03-31,13.40,3.45,0.00
2007-04-01,8.80,-1.40,0.00
2007-04-02,5.50,-3.36,0.00
2007-04-03,7.94,-7.76,0.00
2007-04-04,7.95,-4.91,0.00
2007-04-05,12.30,-0.30,0.00
2007-04-06,18.44,-0.06,0.00
2007-04-07,20.44,0.44,0.00
2007-04-08,20.40,0.74,1.99
2007-04-09,14.10,6.15,3.31
2007-04-10,10.85,3.00,0.00
2007-04-11,12.25,-5.05,0.00
2007-04-12,15.15,-5.66,0.00
2007-04-13,11.00,0.65,0.00
2007-04-14,14.10,2.99,0.00
2007-04-15,14.10,-2.56,0.00
2007-04-16,11.35,1.64,0.53
2007-04-17,13.44,3.64,0.27
2007-04-18,13.44,-3.06,0.00
2007-04-19,13.55,-0.55,0.00
2007-04-20,14.80,-2.31,0.00
2007-04-21,13.40,-3.76,0.00
2007-04-22,16.70,1.30,0.00
2007-04-23,20.70,-1.71,0.00
2007-04-24,18.30,5.00,0.00
2007-04-25,13.05,4.50,0.00
2007-04-26,13.00,-1.11,0.00
2007-04-27,14.85,4.85,0.40
2007-04-28,16.44,7.64,0.00
2007-04-29,13.84,3.54,0.00
2007-04-30,15.10,-2.46,0.00
2007-05-01,13.10,7.50,0.00
2007-05-02,11.64,6.84,18.97
2007-05-03,11.64,1.94,0.53
2007-05-04,12.55,5.10,0.40
2007-05-05,16.34,5.34,0.00
2007-05-06,19.00,-1.06,0.00
2007-05-07,18.80,9.04,0.00
2007-05-08,26.15,5.20,0.00
2007-05-09,18.10,2.04,0.00
2007-05-10,22.00,-0.56,0.00
2007-05-11,23.75,0.54,0.00
2007-05-12,21.00,3.39,0.00
2007-05-13,19.40,8.30,0.00
2007-05-14,21.95,0.79,0.00
2007-05-15,25.25,2.59,0.00
2007-05-16,24.90,4.99,0.00
2007-05-17,22.25,3.94,0.00
2007-05-18,22.30,2.19,0.00
2007-05-19,19.45,8.79,0.00
2007-05-20,18.25,-1.26,0.00
2007-05-21,22.44,1.64,0.00
2007-05-22,20.60,0.79,0.00
2007-05-23,22.05,3.29,0.00
2007-05-24,18.94,5.64,0.00
2007-05-25,23.34,1.54,0.00
2007-05-26,22.55,4.79,0.00
2007-05-27,19.95,5.24,1.99
2007-05-28,20.34,3.44,0.00
2007-05-29,24.50,1.49,0.00
2007-05-30,28.60,5.34,0.00
2007-05-31,30.90,6.54,0.00
2007-06-01,31.45,7.84,0.00
2007-06-02,32.70,9.24,0.00
2007-06-03,33.10,10.64,0.00
2007-06-04,22.55,14.95,12.96
2007-06-05,14.94,9.44,20.57
2007-06-06,14.14,8.34,0.27
2007-06-07,16.75,10.40,0.00
2007-06-08,22.34,9.34,0.00
2007-06-09,17.05,10.05,1.48
2007-06-10,23.24,8.44,0.53
2007-06-11,16.10,7.39,0.00
2007-06-12,20.04,3.54,0.00
2007-06-13,20.24,9.84,0.00
2007-06-14,19.84,7.34,1.60
2007-06-15,20.54,5.24,0.00
2007-06-16,20.44,10.54,17.90
2007-06-17,16.44,7.64,1.87
2007-06-18,19.45,8.04,0.00
2007-06-19,25.56,3.16,0.00
2007-06-20,29.25,8.39,0.00
2007-06-21,27.00,9.19,0.00
2007-06-22,25.65,5.14,0.00
2007-06-23,21.34,7.14,0.80
2007-06-24,20.44,5.04,20.04
2007-06-25,17.34,5.24,22.71
2007-06-26,25.24,4.54,0.00
2007-06-27,24.05,7.79,0.00
2007-06-28,23.05,12.90,0.68
2007-06-29,21.44,10.64,32.59
2007-06-30,22.35,5.25,2.38
2007-07-01,24.75,6.54,0.00
2007-07-02,27.50,12.20,0.00
2007-07-03,27.10,12.54,0.00
2007-07-04,31.90,10.44,0.00
2007-07-05,34.90,12.34,0.00
2007-07-06,31.20,11.89,0.00
2007-07-07,27.55,11.34,0.00
2007-07-08,27.74,12.54,0.00
2007-07-09,26.65,10.50,0.00
2007-07-10,29.95,8.54,0.00
2007-07-11,33.14,13.34,0.00
2007-07-12,35.10,12.09,0.68
2007-07-13,33.44,16.24,0.00
2007-07-14,34.60,12.74,0.00
2007-07-15,32.95,15.99,0.00
2007-07-16,29.50,14.00,0.00
2007-07-17,29.44,13.24,0.53
2007-07-18,20.40,15.95,13.77
2007-07-19,17.80,12.24,18.04
2007-07-20,17.45,8.90,1.95
2007-07-21,24.14,12.24,0.27
2007-07-22,24.05,18.79,0.00
2007-07-23,25.65,15.00,12.12
2007-07-24,24.50,11.00,0.00
2007-07-25,27.00,8.04,0.00
2007-07-26,32.10,9.04,0.00
2007-07-27,31.20,10.14,0.00
2007-07-28,31.20,9.54,0.00
2007-07-29,28.40,11.99,0.00
2007-07-30,26.45,10.70,0.00
2007-07-31,25.80,7.79,0.00
2007-08-01,28.95,6.69,0.00
2007-08-02,32.55,8.44,0.00
2007-08-03,27.20,13.69,0.00
2007-08-04,25.65,7.94,0.00
2007-08-05,27.55,7.94,0.00
2007-08-06,29.64,11.64,0.00
2007-08-07,26.20,14.79,0.00
2007-08-08,25.95,15.60,0.00
2007-08-09,21.15,10.24,4.02
2007-08-10,23.24,7.94,0.00
2007-08-11,23.74,7.24,0.00
2007-08-12,22.15,11.60,0.00
2007-08-13,25.54,6.94,0.00
2007-08-14,27.75,5.29,0.00
2007-08-15,30.60,7.29,0.00
2007-08-16,32.35,8.94,0.00
2007-08-17,27.05,8.59,0.00
2007-08-18,24.90,7.44,0.00
2007-08-19,16.95,10.95,3.35
2007-08-20,19.24,9.54,0.00
2007-08-21,23.60,9.90,0.00
2007-08-22,24.80,6.24,0.00
2007-08-23,25.90,7.99,0.00
2007-08-24,27.95,6.79,0.00
2007-08-25,26.04,10.94,0.00
2007-08-26,16.65,10.54,1.08
2007-08-27,19.84,6.74,0.00
2007-08-28,18.40,3.24,0.00
2007-08-29,28.64,5.64,0.00
2007-08-30,31.44,8.94,0.00
2007-08-31,26.00,9.89,0.00
2007-09-01,22.35,8.00,0.00
2007-09-02,21.70,9.20,0.00
2007-09-03,21.30,8.19,0.00
2007-09-04,25.85,7.30,0.00
2007-09-05,26.85,7.59,0.13
2007-09-06,20.34,8.74,0.80
2007-09-07,18.14,9.64,0.80
2007-09-08,20.65,0.74,0.00
2007-09-09,22.50,0.34,0.00
2007-09-10,25.50,3.64,0.00
2007-09-11,28.20,5.64,0.00
2007-09-12,23.85,9.98,0.00
2007-09-13,24.60,2.89,0.00
2007-09-14,25.35,2.14,0.00
2007-09-15,26.35,3.09,0.00
2007-09-16,18.50,6.53,0.00
2007-09-17,17.24,5.54,0.00
2007-09-18,16.50,1.09,0.00
2007-09-19,17.90,3.39,0.00
2007-09-20,11.80,4.04,13.36
2007-09-21,16.44,2.94,2.67
2007-09-22,13.85,3.09,2.01
2007-09-23,14.94,0.34,0.00
2007-09-24,17.25,-1.66,6.37
2007-09-25,17.70,3.75,0.40
2007-09-26,18.60,6.04,0.00
2007-09-27,16.10,3.44,4.14
2007-09-28,10.80,5.25,6.47
2007-09-29,12.84,-1.16,1.07
2007-09-30,9.04,6.84,9.35
2007-10-01,15.54,5.54,0.80
2007-10-02,12.35,6.75,0.00
2007-10-03,13.80,2.60,3.67
2007-10-04,8.04,2.14,16.56
2007-10-05,10.50,0.59,0.00
2007-10-06,13.44,-0.26,0.80
2007-10-07,15.94,6.44,5.34
2007-10-08,12.94,2.24,0.00
2007-10-09,12.45,3.19,0.00
2007-10-10,10.44,5.54,1.34
2007-10-11,14.24,2.44,0.00
2007-10-12,13.00,3.59,0.00
2007-10-13,13.75,-1.61,0.00
2007-10-14,13.85,-1.11,0.00
2007-10-15,11.80,0.09,0.00
2007-10-16,11.65,5.35,11.02
2007-10-17,10.35,-1.06,0.53
2007-10-18,6.24,-2.26,2.14
2007-10-19,10.94,3.34,8.28
2007-10-20,10.10,-1.20,0.00
2007-10-21,6.40,-0.81,8.87
2007-10-22,10.14,3.34,0.27
2007-10-23,16.40,4.84,0.00
2007-10-24,13.50,2.39,0.27
2007-10-25,8.44,1.54,0.00
2007-10-26,7.35,-6.01,0.00
2007-10-27,6.20,-6.26,0.00
2007-10-28,8.25,-2.70,0.00
2007-10-29,9.30,-0.36,0.00
2007-10-30,7.95,-5.66,0.00
2007-10-31,5.80,-4.96,0.00
2007-11-01,9.24,0.54,0.00
2007-11-02,5.20,-6.31,0.00
2007-11-03,9.04,0.24,0.00
2007-11-04,9.50,0.28,0.00
2007-11-05,5.75,-4.76,0.53
2007-11-06,5.65,-2.80,1.34
2007-11-07,6.44,1.94,1.87
2007-11-08,4.90,-1.85,4.57
2007-11-09,9.24,1.14,0.80
2007-11-10,10.50,1.04,3.56
2007-11-11,7.70,-1.80,0.00
2007-11-12,9.14,4.64,1.87
2007-11-13,8.64,4.44,0.00
2007-11-14,2.04,-7.26,0.00
2007-11-15,7.00,-0.15,0.66
2007-11-16,6.63,-0.14,0.00
2007-11-17,6.26,-0.14,2.03
2007-11-18,5.64,0.04,0.00
2007-11-19,-0.55,-8.81,0.00
2007-11-20,2.44,-6.66,0.00
2007-11-21,-1.06,-9.46,0.00
2007-11-22,-1.00,-9.36,0.00
2007-11-23,-3.05,-10.31,0.00
2007-11-24,-2.15,-4.90,0.00
2007-11-25,-2.20,-6.10,0.00
2007-11-26,-2.85,-4.60,4.15
2007-11-27,0.54,-5.06,0.00
2007-11-28,-1.76,-6.96,4.54
2007-11-29,-0.56,-4.96,0.00
2007-11-30,-4.40,-7.41,0.00
2007-12-01,-6.60,-10.80,0.13
2007-12-02,-4.60,-16.26,5.63
2007-12-03,7.14,-11.56,5.61
2007-12-04,6.74,1.74,2.40
2007-12-05,5.44,-0.06,0.80
2007-12-06,-0.10,-2.65,0.00
2007-12-07,-2.70,-5.15,0.00
2007-12-08,-5.05,-11.31,0.00
2007-12-09,-6.76,-11.66,1.07
2007-12-10,-3.40,-10.51,0.00
2007-12-11,-2.40,-9.60,0.00
2007-12-12,-0.26,-5.66,0.00
2007-12-13,-3.16,-4.86,1.34
2007-12-14,-2.60,-4.30,1.99
2007-12-15,1.85,-5.20,2.04
2007-12-16,0.75,-6.31,0.00
2007-12-17,1.34,-5.06,0.00
2007-12-18,1.34,-6.76,2.14
2007-12-19,3.04,-5.26,0.27
2007-12-20,3.05,-7.06,0.00
2007-12-21,-2.26,-13.26,1.73
2007-12-22,-2.15,-7.60,4.92
2007-12-23,-0.50,-7.46,3.90
2007-12-24,3.05,-8.01,0.00
2007-12-25,-0.54,-8.81,0.53
2007-12-26,-1.46,-5.36,0.00
2007-12-27,-3.60,-8.10,0.27
2007-12-28,-1.25,-7.60,5.16
2007-12-29,-2.06,-4.56,1.34
2007-12-30,-1.56,-4.86,0.00
2007-12-31,-0.35,-9.72,0.00
2008-01-01,-3.26,-10.15,0.00
2008-01-02,-0.20,-9.15,0.00
2008-01-03,1.38,-5.43,0.00
2008-01-04,2.90,-3.88,0.57
2008-01-05,6.44,-2.56,0.53
2008-01-06,-1.43,-9.91,0.00
2008-01-07,0.44,-6.56,0.00
2008-01-08,-2.03,-10.41,2.27
2008-01-09,0.00,-5.80,2.88
2008-01-10,0.64,-4.46,0.00
2008-01-11,1.35,-5.32,0.00
2008-01-12,0.14,-5.16,1.34
2008-01-13,1.15,-2.10,0.68
2008-01-14,2.90,-2.76,0.00
2008-01-15,-1.46,-8.26,0.00
2008-01-16,-4.95,-14.96,0.00
2008-01-17,-2.36,-11.57,0.00
2008-01-18,-1.23,-11.81,0.00
2008-01-19,-1.30,-7.60,3.49
2008-01-20,-1.10,-9.63,0.68
2008-01-21,-5.56,-17.76,0.00
2008-01-22,-7.10,-19.21,0.00
2008-01-23,-6.56,-11.56,0.00
2008-01-24,-6.37,-20.41,0.31
2008-01-25,-6.06,-15.16,0.00
2008-01-26,-4.00,-11.61,0.00
2008-01-27,-2.05,-9.37,0.00
2008-01-28,-8.85,-16.26,0.53
2008-01-29,-11.00,-17.00,4.30
2008-01-30,-6.56,-15.46,2.14
2008-01-31,-0.46,-7.56,0.00
2008-02-01,-1.49,-16.47,0.00
2008-02-02,-2.13,-14.37,0.00
2008-02-03,-2.76,-12.26,0.00
2008-02-04,-3.66,-13.46,0.00
2008-02-05,-0.29,-11.55,1.44
2008-02-06,3.24,-3.86,1.34
2008-02-07,2.95,-3.40,6.12
2008-02-08,3.63,-5.31,1.33
2008-02-09,-0.15,-4.45,0.00
2008-02-10,6.50,-6.75,0.00
2008-02-11,3.44,-0.36,1.07
2008-02-12,4.94,-0.56,0.00
2008-02-13,5.94,-1.36,0.00
2008-02-14,3.14,-5.06,0.00
2008-02-15,2.90,-4.15,0.00
2008-02-16,7.44,-3.96,0.00
2008-02-17,1.94,-9.06,0.00
2008-02-18,3.20,-10.91,0.00
2008-02-19,3.92,-13.44,0.00
2008-02-20,4.85,-10.06,0.00
2008-02-21,4.83,-11.08,0.00
2008-02-22,4.95,-7.96,0.66
2008-02-23,7.06,-7.50,0.00
2008-02-24,2.56,-8.15,0.34
2008-02-25,6.42,-4.13,0.00
2008-02-26,6.00,-2.51,0.00
2008-02-27,7.30,-1.10,0.00
2008-02-28,9.05,-1.46,0.00
2008-02-29,9.90,-3.65,0.40
2008-03-01,9.44,-0.06,0.00
2008-03-02,6.13,-6.46,3.84
2008-03-03,4.44,-1.76,0.00
2008-03-04,6.80,-3.11,0.00
2008-03-05,6.11,-11.46,0.00
2008-03-06,8.20,-7.31,0.00
2008-03-07,10.10,-4.76,0.80
2008-03-08,12.84,0.94,0.00
2008-03-09,6.70,-5.41,0.00
2008-03-10,7.77,-2.71,1.47
2008-03-11,8.95,-1.20,0.00
2008-03-12,9.15,-5.76,0.00
2008-03-13,7.00,-6.01,1.60
2008-03-14,6.94,0.24,2.67
2008-03-15,6.84,-0.26,6.41
2008-03-16,7.78,-2.66,1.46
2008-03-17,10.64,-1.36,0.00
2008-03-18,8.94,-2.56,0.00
2008-03-19,9.30,-5.61,0.00
2008-03-20,8.94,-2.06,0.80
2008-03-21,7.90,-2.91,0.00
2008-03-22,8.50,-8.16,0.00
2008-03-23,9.70,-0.35,1.34
2008-03-24,6.44,-1.26,0.00
2008-03-25,7.34,-7.56,0.00
2008-03-26,2.43,-6.58,2.35
2008-03-27,5.64,-5.26,0.80
2008-03-28,2.30,-8.41,0.00
2008-03-29,5.90,-7.37,0.00
2008-03-30,6.62,-8.15,0.00
2008-03-31,3.45,-5.28,0.00
2008-04-01,6.44,-9.06,0.00
2008-04-02,8.90,-8.67,0.00
2008-04-03,11.45,-7.16,0.00
2008-04-04,8.95,-1.30,0.00
2008-04-05,10.20,-0.36,0.00
2008-04-06,10.85,-2.25,0.00
2008-04-07,11.65,-4.70,0.00
2008-04-08,7.45,-5.26,0.53
2008-04-09,9.34,-2.06,0.00
2008-04-10,11.50,-3.41,1.02
2008-04-11,11.63,-4.22,0.00
2008-04-12,18.65,-2.21,0.00
2008-04-13,19.25,2.09,0.80
2008-04-14,12.44,5.84,0.00
2008-04-15,7.10,0.22,0.00
2008-04-16,12.64,-1.83,0.00
2008-04-17,14.49,-3.11,0.00
2008-04-18,8.86,-0.80,1.06
2008-04-19,-0.16,-5.75,0.56
2008-04-20,5.05,-5.15,0.00
2008-04-21,5.75,-10.52,0.00
2008-04-22,7.05,-4.55,0.00
2008-04-23,6.69,-6.52,0.00
2008-04-24,9.00,0.55,0.00
2008-04-25,9.69,-0.16,0.00
2008-04-26,16.30,-5.86,0.00
2008-04-27,17.05,-0.41,0.00
2008-04-28,17.14,3.44,4.81
2008-04-29,10.22,1.12,2.86
2008-04-30,8.84,0.94,0.00
2008-05-01,14.04,-0.36,0.00
2008-05-02,16.57,-4.59,0.00
2008-05-03,16.55,4.25,0.00
2008-05-04,20.20,-0.16,0.00
2008-05-05,19.15,5.70,0.00
2008-05-06,18.07,-0.98,0.00
2008-05-07,17.20,5.15,0.00
2008-05-08,10.80,1.45,0.00
2008-05-09,17.44,0.94,0.00
2008-05-10,15.70,6.90,6.56
2008-05-11,9.24,4.24,6.14
2008-05-12,15.94,4.94,0.00
2008-05-13,16.03,3.23,8.63
2008-05-14,17.42,5.66,0.44
2008-05-15,24.44,5.34,0.00
2008-05-16,27.17,3.97,0.00
2008-05-17,29.05,6.64,0.00
2008-05-18,27.35,13.99,0.00
2008-05-19,22.05,10.25,1.46
2008-05-20,17.40,9.04,3.06
2008-05-21,13.94,7.24,3.21
2008-05-22,19.16,3.80,0.08
2008-05-23,19.95,5.50,0.64
2008-05-24,22.50,9.00,0.13
2008-05-25,21.10,7.50,11.44
2008-05-26,14.30,8.44,13.91
2008-05-27,22.84,4.94,0.00
2008-05-28,23.55,8.19,0.00
2008-05-29,23.70,12.50,0.00
2008-05-30,24.34,5.94,0.00
2008-05-31,25.94,6.24,0.00
2008-06-01,14.40,6.53,5.76
2008-06-02,20.44,10.54,0.00
2008-06-03,17.17,6.76,0.75
2008-06-04,23.94,8.94,0.00
2008-06-05,13.90,7.09,8.09
2008-06-06,18.44,4.54,12.29
2008-06-07,16.44,6.10,4.11
2008-06-08,17.47,5.62,0.00
2008-06-09,18.25,2.89,3.15
2008-06-10,14.35,6.10,8.33
2008-06-11,16.67,6.31,0.00
2008-06-12,24.50,8.45,0.00
2008-06-13,19.95,7.58,0.00
2008-06-14,19.04,1.19,0.00
2008-06-15,24.75,2.79,0.00
2008-06-16,27.05,3.84,0.00
2008-06-17,22.55,5.04,0.00
2008-06-18,20.80,3.24,0.00
2008-06-19,20.07,0.52,0.30
2008-06-20,24.63,6.24,4.56
2008-06-21,22.23,6.65,2.85
2008-06-22,24.64,11.44,0.00
2008-06-23,24.34,7.54,0.00
2008-06-24,24.94,11.44,0.00
2008-06-25,23.45,4.59,0.00
2008-06-26,20.80,10.74,0.00
2008-06-27,26.75,6.44,0.00
2008-06-28,33.00,8.79,0.00
2008-06-29,35.37,10.42,0.00
2008-06-30,35.25,15.39,9.03
2008-07-01,31.44,15.94,0.00
2008-07-02,31.71,10.67,0.00
2008-07-03,28.44,17.54,1.87
2008-07-04,25.10,11.77,0.34
2008-07-05,24.32,9.19,0.00
2008-07-06,23.89,10.05,0.00
2008-07-07,23.90,8.20,0.00
2008-07-08,23.35,6.95,0.00
2008-07-09,22.81,5.71,0.00
2008-07-10,22.26,4.46,0.00
2008-07-11,25.14,3.74,0.00
2008-07-12,30.05,5.89,0.00
2008-07-13,31.40,9.44,0.00
2008-07-14,28.15,10.44,0.00
2008-07-15,27.25,5.70,0.00
2008-07-16,27.75,7.59,0.00
2008-07-17,30.34,9.44,0.00
2008-07-18,25.44,9.44,0.00
2008-07-19,29.20,6.54,0.00
2008-07-20,32.95,8.09,0.00
2008-07-21,32.85,9.74,0.00
2008-07-22,29.55,12.09,0.00
2008-07-23,22.16,16.25,0.00
2008-07-24,28.55,5.14,0.00
2008-07-25,31.60,8.34,0.00
2008-07-26,30.20,13.09,0.00
2008-07-27,26.90,15.95,0.00
2008-07-28,27.15,7.50,0.00
2008-07-29,23.46,7.66,4.74
2008-07-30,22.14,11.24,0.00
2008-07-31,19.06,2.26,3.19
2008-08-01,23.74,10.04,0.00
2008-08-02,23.75,5.79,0.00
2008-08-03,24.67,4.21,0.00
2008-08-04,29.25,6.39,0.00
2008-08-05,31.95,8.24,0.00
2008-08-06,34.85,10.04,0.00
2008-08-07,35.70,13.29,0.00
2008-08-08,31.74,14.74,0.53
2008-08-09,21.00,11.15,11.10
2008-08-10,22.54,8.24,0.00
2008-08-11,24.84,12.04,0.00
2008-08-12,26.90,6.94,0.00
2008-08-13,28.85,9.89,0.00
2008-08-14,32.20,10.39,0.00
2008-08-15,35.74,13.54,0.00
2008-08-16,36.05,13.39,0.00
2008-08-17,29.40,13.84,1.68
2008-08-18,30.84,14.44,5.88
2008-08-19,22.74,15.84,4.81
2008-08-20,22.54,13.14,6.95
2008-08-21,17.90,10.45,0.95
2008-08-22,22.64,5.64,0.00
2008-08-23,26.39,3.83,0.00
2008-08-24,25.53,7.66,9.42
2008-08-25,21.84,12.44,3.74
2008-08-26,20.94,8.54,2.14
2008-08-27,18.08,5.59,2.95
2008-08-28,23.54,10.84,0.27
2008-08-29,23.14,9.79,2.95
2008-08-30,13.34,4.99,0.68
2008-08-31,17.01,-1.08,0.00
2008-09-01,20.44,2.94,0.00
2008-09-02,15.17,0.12,0.80
2008-09-03,18.40,1.48,0.00
2008-09-04,20.54,1.20,0.00
2008-09-05,18.00,7.90,0.13
2008-09-06,19.57,6.49,0.00
2008-09-07,21.95,3.14,0.00
2008-09-08,21.55,3.19,0.00
2008-09-09,18.03,0.89,0.00
2008-09-10,20.82,-0.76,0.00
2008-09-11,24.83,0.23,0.00
2008-09-12,23.84,9.64,0.00
2008-09-13,20.54,-1.71,0.00
2008-09-14,23.01,-1.24,0.00
2008-09-15,24.84,4.24,0.00
2008-09-16,26.44,5.24,0.00
2008-09-17,25.20,3.89,0.00
2008-09-18,25.35,4.39,0.00
2008-09-19,25.44,3.58,0.00
2008-09-20,21.61,5.28,0.94
2008-09-21,14.40,9.63,2.57
2008-09-22,12.94,7.24,0.27
2008-09-23,15.95,-0.20,0.00
2008-09-24,12.47,2.11,0.91
2008-09-25,16.24,4.54,0.80
2008-09-26,16.30,0.54,0.00
2008-09-27,20.05,4.75,0.00
2008-09-28,19.55,-0.01,0.00
2008-09-29,21.30,-0.01,0.00
2008-09-30,23.33,-0.72,0.00
2008-10-01,24.50,3.64,0.00
2008-10-02,18.30,7.34,2.01
2008-10-03,17.10,9.50,0.53
2008-10-04,16.34,10.44,2.67
2008-10-05,13.20,3.89,0.00
2008-10-06,11.95,-3.55,0.66
2008-10-07,14.10,-0.77,1.12
2008-10-08,12.10,1.38,0.00
2008-10-09,9.30,-5.01,0.00
2008-10-10,10.60,-6.81,0.00
2008-10-11,8.54,-8.59,0.00
2008-10-12,12.01,-4.76,0.34
2008-10-13,11.16,-2.20,10.10
2008-10-14,10.64,1.24,0.00
2008-10-15,8.03,-6.80,0.34
2008-10-16,8.28,-3.07,0.46
2008-10-17,13.67,2.87,0.88
2008-10-18,12.95,2.10,0.00
2008-10-19,8.70,-5.21,0.00
2008-10-20,9.54,0.84,1.34
2008-10-21,11.04,-0.56,0.00
2008-10-22,11.85,-3.86,0.00
2008-10-23,11.44,-2.92,0.00
2008-10-24,10.95,-2.60,0.00
2008-10-25,10.90,-2.48,0.00
2008-10-26,6.95,-8.56,0.00
2008-10-27,9.60,-8.31,0.00
2008-10-28,11.75,-3.71,0.00
2008-10-29,7.60,-4.97,0.00
2008-10-30,9.04,-1.74,0.53
2008-10-31,8.34,2.94,2.14
2008-11-01,8.94,3.64,2.14
2008-11-02,12.74,2.84,2.10
2008-11-03,5.75,-2.46,0.90
2008-11-04,5.45,1.90,4.09
2008-11-05,8.44,2.24,0.00
2008-11-06,2.24,-4.26,4.27
2008-11-07,5.47,-1.15,2.83
2008-11-08,6.91,1.06,1.28
2008-11-09,9.45,2.90,0.00
2008-11-10,9.51,1.98,0.08
2008-11-11,6.64,-0.66,2.40
2008-11-12,9.99,3.13,1.12
2008-11-13,6.61,-0.84,0.31
2008-11-14,3.46,-7.51,0.00
2008-11-15,5.50,-0.20,0.66
2008-11-16,4.85,-1.60,0.00
2008-11-17,7.70,-2.01,0.00
2008-11-18,10.09,-3.32,0.06
2008-11-19,2.90,-8.01,0.00
2008-11-20,2.37,-8.88,2.23
2008-11-21,5.54,-1.56,0.00
2008-11-22,7.94,-0.06,0.00
2008-11-23,4.35,-7.87,0.00
2008-11-24,3.45,-7.05,0.00
2008-11-25,3.35,-5.91,0.00
2008-11-26,2.84,-4.76,0.00
2008-11-27,2.40,-4.76,0.00
2008-11-28,0.50,-1.50,7.73
2008-11-29,0.90,-1.98,1.09
2008-11-30,2.00,-1.30,0.13
2008-12-01,5.66,-0.66,1.64
2008-12-02,4.10,-3.72,0.00
2008-12-03,-1.55,-9.65,0.00
2008-12-04,-2.80,-13.85,0.57
2008-12-05,-0.26,-5.46,3.21
2008-12-06,3.20,-1.35,2.28
2008-12-07,4.05,-2.06,2.16
2008-12-08,2.94,-2.76,0.53
2008-12-09,2.24,-2.26,4.81
2008-12-10,4.90,-2.02,0.00
2008-12-11,-0.95,-5.55,0.00
2008-12-12,-1.30,-3.40,12.20
2008-12-13,-1.60,-11.60,4.83
2008-12-14,-11.55,-15.56,0.00
2008-12-15,-16.01,-23.32,0.00
2008-12-16,-14.84,-25.74,0.00
2008-12-17,-14.57,-26.81,0.00
2008-12-18,-14.31,-27.87,0.00
2008-12-19,-14.04,-28.94,0.00
2008-12-20,-14.08,-28.93,0.00
2008-12-21,-14.12,-28.92,3.00
2008-12-22,-11.79,-20.59,0.00
2008-12-23,-12.80,-26.31,0.13
2008-12-24,-7.74,-22.16,0.64
2008-12-25,-6.16,-13.36,0.00
2008-12-26,-6.75,-18.41,4.83
2008-12-27,-2.36,-8.36,0.27
2008-12-28,0.94,-4.06,0.00
2008-12-29,0.55,-13.01,1.74
2008-12-30,-1.58,-15.96,0.63
2008-12-31,0.04,-10.89,3.27
2009-01-01,-3.76,-5.36,9.08
2009-01-02,-4.25,-16.48,0.00
2009-01-03,-9.30,-22.46,0.13
2009-01-04,-5.56,-13.26,4.27
2009-01-05,-2.05,-8.46,1.95
2009-01-06,1.54,-7.16,12.02
2009-01-07,4.95,-1.74,0.66
2009-01-08,6.54,0.64,0.80
2009-01-09,1.65,-9.31,0.00
2009-01-10,1.05,-1.30,5.22
2009-01-11,1.15,-3.91,1.36
2009-01-12,-0.50,-4.80,0.00
2009-01-13,0.30,-4.96,0.00
2009-01-14,-1.55,-5.90,0.00
2009-01-15,-2.05,-3.40,0.00
2009-01-16,-1.00,-3.85,0.00
2009-01-17,-0.75,-2.80,0.00
2009-01-18,-2.05,-4.15,0.00
2009-01-19,-3.70,-4.95,0.00
2009-01-20,-4.70,-5.85,0.00
